gene_id,HNRNPK,NELFE,PKM
ENSG00000112812,0,0,-0.008450438455239
ENSG00000112818,0,0,0
ENSG00000112837,0,-0.000840068363612503,-0.00358918753670509
ENSG00000112851,0,-0.00203801053630338,-0.00107035929681544
ENSG00000112852,0,-0.00245037455565591,-0.00317914890376088
ENSG00000112855,0,-0.000884634000661751,-0.000403472724322007
ENSG00000112874,0,-0.00270096109481469,-0.00309797129590445
ENSG00000112877,0,-0.00228031341761093,-0.00255628975246702
ENSG00000112893,0,-0.00191535858235405,-0.00149518410168748
ENSG00000112902,0,-0.0012655135440428,-0.0014919231109058
ENSG00000112936,0,0,0
ENSG00000112941,0,-0.00160999404894525,-0.00165428278480208
ENSG00000112964,0,-0.0016041499882739,-0.00249935563547846
ENSG00000112972,0,-0.000866030683664684,-0.000200918171116231
ENSG00000112977,0,-0.000607715630226776,-0.00213254389212282
ENSG00000112981,0,-0.000566876120538629,-0.00212365934012311
ENSG00000112983,0,0,-0.000392747318481569
ENSG00000112984,0,0,-0.00157878464031359
ENSG00000112992,0,-0.00253903973236865,-0.00122920448855919
ENSG00000112996,0,0,-0.000281605285220852
ENSG00000113013,0,-0.000474760165795181,-0.00012011144820666
ENSG00000113048,0,0,-0.000458669927952242
ENSG00000113068,0,-0.000582540954127356,-0.00056690216099659
ENSG00000113070,0,-0.00304633812659135,-0.00191667046753388
ENSG00000113073,0,0,0
ENSG00000113083,0,-0.00200713366857327,-0.000974405113435214
ENSG00000113088,0,0,0
ENSG00000113100,0,0,0
ENSG00000113108,0,-0.0023544242067126,-0.00194991899313395
ENSG00000113119,0,-0.00463719221751633,-0.000596184919300643
ENSG00000113140,0,0,-0.00157399761422761
ENSG00000113141,0,-0.000102943045417371,-0.000602428825364927
ENSG00000113161,0,-0.000151670755840942,-0.00179175911555806
ENSG00000113163,0,-0.00325845856576181,-0.000577721065133058
ENSG00000113194,0,-0.000805012709256563,-0.000366253325709609
ENSG00000113196,0,0,-0.00142864184144614
ENSG00000113205,0,0,-0.00409384506363708
ENSG00000113209,0,0,0
ENSG00000113211,0,0,-0.00415753735546098
ENSG00000113212,0,0,0
ENSG00000113231,0,-0.000903181165407713,-0.000689642363863861
ENSG00000113240,0,-0.000812554051698045,-0.000766772885446656
ENSG00000113248,0,0,-0.00605744394809588
ENSG00000113249,0,0,0
ENSG00000113263,0,0,-0.00316926097895492
ENSG00000113269,0,-0.0024645233721191,-0.00421668371250458
ENSG00000113272,0,0,-0.000229735307187962
ENSG00000113273,0,-0.0023830929016713,-0.00199472059580932
ENSG00000113282,0,-0.00174609202581776,-0.000526716537331078
ENSG00000113296,0,0,-0.00214376423842285
ENSG00000113300,0,-0.00231146648322152,-0.000707887217472884
ENSG00000113303,0,0,-0.00471048651397465
ENSG00000113312,0,0,-0.000173815586673069
ENSG00000113318,0,-0.000341627399869787,-0.00094205976991255
ENSG00000113319,0,-0.00370403666932173,-0.000787630814285786
ENSG00000113327,0,0,0
ENSG00000113328,0,-0.00139111991010725,-0.000322176129099003
ENSG00000113356,0,-0.00274239291626591,-0.000455553442464331
ENSG00000113360,0,0,-0.000309455348587273
ENSG00000113361,0,0,-0.000823333133305428
ENSG00000113368,0,-0.00190783085453664,-0.000560832222257942
ENSG00000113369,0,-0.000147474213763922,-0.00263669217836121
ENSG00000113384,0,-0.00128827046897185,-0.000872746151233254
ENSG00000113387,0,-0.000210127587989664,0
ENSG00000113389,0,0,-0.00225787412446142
ENSG00000113391,0,0,-0.00156837251736044
ENSG00000113396,0,0,0
ENSG00000113407,0,-0.00114466907719935,-0.000274867625832247
ENSG00000113430,0,-0.00267241874544999,-0.00270211225370625
ENSG00000113441,0,-0.00199431247561825,-0.00314909856347991
ENSG00000113448,0,-0.0068222193793427,0
ENSG00000113456,0,0,-0.00239205903663319
ENSG00000113460,0,0,-7.81271021384759e-05
ENSG00000113492,0,-0.00617513157228933,0
ENSG00000113494,0,-0.00111008553685041,-0.000680095447589173
ENSG00000113504,0,-0.00287486097731726,-0.00295612462743435
ENSG00000113522,0,-0.000986592413684742,-0.000392395761387838
ENSG00000113525,0,-0.000820685984104874,-0.00225687493698927
ENSG00000113532,0,-0.000935963535689093,-0.00053272758954658
ENSG00000113552,0,-0.00047832437307739,-0.00138051450349493
ENSG00000113555,0,-0.00068899528766386,-0.000446895905681058
ENSG00000113558,0,-0.00114051292331596,-0.00134797630128431
ENSG00000113569,0,-0.00213178155086668,-0.00031545929279698
ENSG00000113575,0,-0.00189432934077314,-0.000589176372235964
ENSG00000113578,0,0,0
ENSG00000113580,0,-0.00240380873057469,0
ENSG00000113583,0,-0.00244195727247322,-0.00163518932126883
ENSG00000113593,0,-0.000494558668468417,-0.000255374499780897
ENSG00000113594,0,0,0
ENSG00000113595,0,-0.00108436070076443,-0.000277566734938358
ENSG00000113597,0,0,-0.00123699571205399
ENSG00000113600,0,-0.00226511331044786,-0.00464400602988718
ENSG00000113615,0,-0.002200085128525,-0.000568473961318634
ENSG00000113621,0,-0.00145265772247304,-0.00428092275988474
ENSG00000113638,0,-0.000905832724002847,-0.00297794681457828
ENSG00000113643,0,0,-0.000177081753211674
ENSG00000113645,0,-0.00162452217045495,-0.00232205926106159
ENSG00000113648,0.029308618963433,-0.000184167233418528,-0.00038906878239949
ENSG00000113649,0,-0.000619809573514877,-0.000324081106149263
ENSG00000113657,0,0,-0.00391761236429845
ENSG00000113658,0,-0.00139805699355544,-0.00124437496441415
ENSG00000113712,0,-0.000127446478671423,-0.000303401876136039
ENSG00000113716,0,-0.000736070302639383,-0.00121179296653794
ENSG00000113719,0,-0.00247424780372659,-0.00128855295180502
ENSG00000113721,0,0,-0.0017233516235401
ENSG00000113722,0,0,-0.00120422311037696
ENSG00000113732,0,-0.000897819504053182,-0.00406974331839327
ENSG00000113734,0,-0.00130055640856667,-0.00067356121616369
ENSG00000113739,0,0,-0.000787654397772654
ENSG00000113742,0,-0.000815260047911665,-0.00248745707438076
ENSG00000113749,0,0,0
ENSG00000113758,0,-0.00213466646991794,-0.00189924919475847
ENSG00000113761,0,-0.00105138792834658,-0.00086176321300882
ENSG00000113763,0,-0.000980459804593433,-0.00315387983240881
ENSG00000113790,0,-0.00242754081403073,-0.000554851986709321
ENSG00000113805,0,0,0
ENSG00000113810,0,0,-0.00134473163607145
ENSG00000113811,0,0,-0.000806464922998531
ENSG00000113812,0,-0.000556016188084007,-0.000268808681329436
ENSG00000113838,0,-0.000840521124698276,-0.00173530525357713
ENSG00000113845,0,0,-0.000400852433321526
ENSG00000113851,0,-0.000881002256742874,-9.42347757768236e-05
ENSG00000113889,0,0,-0.00190855323137353
ENSG00000113905,0,0,0
ENSG00000113916,0,-0.00304640268089989,-0.00126207486833735
ENSG00000113924,0,0,-0.00139140430194547
ENSG00000113946,0,-0.00141334404145663,-0.00141340489464528
ENSG00000113966,0,0,-0.0056671312744482
ENSG00000113971,0,-0.00119483601489278,-0.00118987996076773
ENSG00000114013,0,0,0
ENSG00000114019,0,-0.00127807292711945,-0.000849820813263018
ENSG00000114021,0,-0.00132404364894884,-0.00258231060790755
ENSG00000114023,0.0183357321483313,-0.00201061014284648,-0.000486792736401869
ENSG00000114026,0,-0.00473095048798889,-0.00522332246022049
ENSG00000114030,0,-0.00120952473633898,-0.000180080834683516
ENSG00000114054,0,-0.000649710242009867,-0.000723624555862353
ENSG00000114062,0,-0.00116925830000553,-0.00037734218127345
ENSG00000114098,0,-0.00017447056922832,-0.000775130013792253
ENSG00000114107,0,0,-0.00233013887379463
ENSG00000114113,0,-0.0080442900174951,0
ENSG00000114115,0,-0.0027911267912682,-0.00152653537556301
ENSG00000114120,0,-0.00152308539303908,-0.00202946294636148
ENSG00000114125,0,-0.0010873567959375,-0.000576961743887489
ENSG00000114126,0,-0.00125863812831968,-0.00221477777214797
ENSG00000114127,0,-0.00104034288079808,-0.00120627289257401
ENSG00000114166,0,-0.00343450000747177,-0.00141234971110549
ENSG00000114200,0,-0.00184535164731398,-0.00054650771926339
ENSG00000114204,0,0,-0.00461612202344562
ENSG00000114209,0,-0.00209803297354284,-0.000452693673055017
ENSG00000114248,0,-0.00657063818398993,0
ENSG00000114251,0,-0.00109188360476792,0
ENSG00000114268,0.0817329648191649,-0.00185490927383971,0
ENSG00000114270,0,-0.000894765679870148,0
ENSG00000114279,0,-0.00096734187765241,-0.00127041865361183
ENSG00000114302,0,-0.00203555387402739,-0.000691891511976175
ENSG00000114315,0,-0.00194412919029062,-0.0017488875507816
ENSG00000114316,0,-0.000854867843639394,-0.000396597963038577
ENSG00000114331,0,-0.00199891591278634,-0.000834389489752522
ENSG00000114346,0.0316701605558213,-0.000789331890732358,-0.00142561833410103
ENSG00000114349,0,0,0
ENSG00000114353,0.0361785307193306,-0.000266850903794762,-0.00035945796360651
ENSG00000114354,0,-0.00166951567339225,-0.000301066600925154
ENSG00000114378,0,-0.000308075298576482,-0.000188625349625591
ENSG00000114383,0,-0.00214727448459117,-0.00201276520782894
ENSG00000114388,0,0,-0.000233828658378852
ENSG00000114391,0,-0.000141423631232912,-0.000699211885263658
ENSG00000114395,0,0,-0.000816042975637231
ENSG00000114405,0,0,-0.00230948066532545
ENSG00000114416,0,-0.000177795747297854,-0.000220827049552984
ENSG00000114423,0,-0.000609750771238863,-0.00238434949948692
ENSG00000114439,0,-0.00246263048325608,-0.000782321407885026
ENSG00000114446,0,0,-0.00103911650960596
ENSG00000114450,0,-0.00183625757719439,-0.00199128773814063
ENSG00000114455,0,0,0
ENSG00000114473,0,-0.00106763121764754,-0.00238476816777087
ENSG00000114480,0.0237013342220028,-0.000757772196946527,-0.000361074356014708
ENSG00000114487,0,0,0
ENSG00000114491,0,0,-0.00019860841608878
ENSG00000114503,0,-0.00124612344709031,-0.000783469207984498
ENSG00000114520,0,-0.00272422266058977,-0.000380170794213119
ENSG00000114529,0,0,-0.00216506534507029
ENSG00000114541,0,-0.00318007928047071,-0.00104585434171518
ENSG00000114544,0,-0.00167514598652855,-0.0012446683955572
ENSG00000114547,0,0,-0.0020114393727028
ENSG00000114554,0,-0.000927608880650192,-0.000773621299400849
ENSG00000114573,0.0319057776305174,-0.00267786603197833,-0.00212515485080028
ENSG00000114626,0,-0.0023536982731585,-0.0023106701161415
ENSG00000114631,0,-0.00152459985243264,-0.00153489223759502
ENSG00000114638,0,0,-0.00155885504362067
ENSG00000114646,0,0,0
ENSG00000114648,0,-0.0021499664276268,-0.000608013024369426
ENSG00000114650,0,-0.00501689239624465,-0.0013819141879474
ENSG00000114654,0,0,-0.000221980609576837
ENSG00000114656,0,0,-0.00102317743258361
ENSG00000114670,0,0,-0.00355980499980757
ENSG00000114686,0,-0.000121285270383528,-0.000145553859986478
ENSG00000114698,0,-0.00747177715693378,-0.00201740024218021
ENSG00000114735,0,-0.00167602503311027,-0.0023784118703966
ENSG00000114737,0,-0.000974887013619982,-0.00421840612429714
ENSG00000114738,0.0309291748193051,-0.000773635417220938,-0.00237644604834332
ENSG00000114739,0,-0.00354057082384812,-0.00380981430178567
ENSG00000114742,0,-0.001717089707203,-0.000310594176384344
ENSG00000114744,0,0,-0.000104877353735629
ENSG00000114745,0,0,-0.00308354421487975
ENSG00000114757,0,0,0
ENSG00000114767,0,0,-0.000550928228570576
ENSG00000114770,0,-0.000739700721388906,-0.00459552771775692
ENSG00000114771,0,-0.00139428526780277,-0.000294752015686487
ENSG00000114779,0,-0.00155801465184126,-0.000930164615235748
ENSG00000114784,0,-0.00236407617112459,-0.00125808718777155
ENSG00000114790,0,0,-0.00235038247541737
ENSG00000114796,0,-0.00161079128208524,-0.00151567894261795
ENSG00000114805,0,-0.0013931795599755,-0.00206389391537541
ENSG00000114812,0,0,-0.00160696296819721
ENSG00000114841,0,0,0
ENSG00000114850,0,0,-0.000563593630336652
ENSG00000114853,0,-0.00244084916086086,-0.00292256911937246
ENSG00000114854,0,-0.00162585469530732,-0.00281226520867354
ENSG00000114857,0,-0.000353407708192083,-0.00202460000774629
ENSG00000114859,0,-0.00183504902074757,-0.006352885496235
ENSG00000114861,0,-0.00256237588859017,-0.00579735237782126
ENSG00000114867,0.0183422203429278,-0.00161781696111867,-0.000423587740569305
ENSG00000114902,0,-0.00186413029209437,-0.000330300322960934
ENSG00000114904,0,-0.00210610073078951,-0.00121387919590956
ENSG00000114923,0,-0.000875292251101917,-0.00196581960754178
ENSG00000114933,0,-0.0035873145024946,-0.001594015154497
ENSG00000114942,0,-0.000491642861320054,-0.000534886335609933
ENSG00000114948,0,-0.0024214438481135,0
ENSG00000114956,0,-0.000642909348399668,-0.000222491751013914
ENSG00000114978,0,-0.00177176532738138,-0.000413663484977556
ENSG00000114982,0,0,0
ENSG00000114988,0,0,-0.000333006820571092
ENSG00000114993,0,-0.00176148498799054,-0.00109141804535536
ENSG00000114999,0,-0.00205961404707257,-0.0018056157767953
ENSG00000115008,0,-0.00229073321356451,0
ENSG00000115009,0,0,-0.00384096331575338
ENSG00000115020,0,-0.00294568673287006,-0.000700771560233839
ENSG00000115041,0,0,-0.00222236584931295
ENSG00000115042,0,-0.00137283109886806,-0.000461523534370969
ENSG00000115053,0.0190152712954672,-0.00137081539460642,0
ENSG00000115073,0.0355462802827847,-0.00235247433744113,-0.00248609211535397
ENSG00000115084,0,-0.00127099485652378,-0.0019475465977513
ENSG00000115085,0,0,-0.0012218528710193
ENSG00000115091,0.0167935662043709,-0.00185754590081044,-0.000221475270247077
ENSG00000115107,0,-0.000975524979187835,-0.00269017001322445
ENSG00000115109,0,-0.00368612608864157,-0.00126095555703861
ENSG00000115112,0,0,-0.00201507410314498
ENSG00000115128,0,-0.00312783635860968,-0.000446715141195052
ENSG00000115129,0,-0.00274537416874783,-0.000631780928029023
ENSG00000115137,0,-0.00131648721580268,-0.00295901692233145
ENSG00000115138,0,-0.000940124031267956,-0.000808745569787556
ENSG00000115145,0,-0.00149074368018802,-0.00122349027466393
ENSG00000115155,0,0,-0.00105415144357065
ENSG00000115159,0.0261889279353344,-0.0054859563033595,-0.000762989403068037
ENSG00000115163,0,-0.00535001218840579,-0.00142851195894565
ENSG00000115165,0,-0.00339867668312487,0
ENSG00000115170,0,-0.00277905652456264,-0.00179959635915886
ENSG00000115183,0,-0.00249113633664864,-0.00678466645022034
ENSG00000115194,0,0,0
ENSG00000115204,0,0,0
ENSG00000115207,0,-0.000798801035046995,-0.000623418111139816
ENSG00000115211,0,-0.00235635562525187,-0.000604139193263932
ENSG00000115216,0,-0.00317177745861147,-0.000330750677569874
ENSG00000115221,0,-0.00352447656311032,-0.000782689858778667
ENSG00000115226,0,-0.00564034396885378,-0.00596928440863214
ENSG00000115232,0,-0.00214614926927877,-0.00435988071260783
ENSG00000115233,0.0188910353697476,-0.000787057534480668,-0.000288325179473798
ENSG00000115234,0.0181307169021391,-0.00374761701356133,-0.000603504554265817
ENSG00000115239,0,-0.00213502794702321,-0.000846561132272657
ENSG00000115241,0.0179705910354438,-0.000720665294708013,-0.000444813940787459
ENSG00000115252,0,-0.00317787676557571,-0.000609424966380115
ENSG00000115255,0,-0.00329647792859885,-0.00636503077286876
ENSG00000115257,0,-0.00312936284085189,-0.00407661104209151
ENSG00000115263,0,0,0
ENSG00000115266,0,-0.00313255565840825,-0.000960304004142423
ENSG00000115267,0,-0.000455972751527783,-0.00135798180105604
ENSG00000115268,0,-0.00139196585755159,-0.000159148024395145
ENSG00000115271,0,0,-0.00130718025132999
ENSG00000115274,0,-0.000766917918192921,-0.00160078552492298
ENSG00000115275,0,-0.0020253205100393,-0.000352270134227668
ENSG00000115282,0,-0.00186928345338973,-0.000976994586417931
ENSG00000115286,0,-0.00145495966763927,-0.000125343508926818
ENSG00000115289,0,0,-0.000818412966338679
ENSG00000115290,0,-0.00144021933038708,-0.00283751453971769
ENSG00000115295,0,0,0
ENSG00000115297,0,-0.00424838875369745,0
ENSG00000115306,0,-0.00346961264895616,-0.00105063272962592
ENSG00000115307,0,-0.00140926431174541,-0.000564374850153534
ENSG00000115310,0.021881621979987,-0.000939213385646087,-0.000613084137676995
ENSG00000115317,0,-0.00120218423917368,-0.00150604261157558
ENSG00000115318,0,0,-0.000917466882309318
ENSG00000115325,0,-0.00236395808842532,-0.00812457778918183
ENSG00000115339,0,-0.00272927976242582,-0.00183761128534916
ENSG00000115350,0,-0.00256803798088926,-0.000787336246537195
ENSG00000115353,0,-0.000645285518023935,-0.00100009135961928
ENSG00000115355,0,-0.000784077500142964,-0.00231907042944835
ENSG00000115361,0,0,0
ENSG00000115363,0,-0.00476954049645605,0
ENSG00000115364,0,-0.000988716437158745,-0.000584477521885525
ENSG00000115365,0,-0.00522925359721758,-0.000355333047465597
ENSG00000115368,0,-0.00113795223670179,-4.41497534955486e-05
ENSG00000115380,0,-0.00138051982764056,-0.00408858881785477
ENSG00000115386,0,0,0
ENSG00000115392,0,0,-0.00218474159859061
ENSG00000115414,0,-0.00330303159540352,-0.00231693982602391
ENSG00000115415,0,-0.000891813290809244,-0.00166488627641726
ENSG00000115419,0.0250824497888702,-0.00219964276573018,-0.000408392491471047
ENSG00000115421,0,-0.000962328817537398,-0.00136839454342468
ENSG00000115423,0,-0.000416778221298585,0
ENSG00000115425,0,0,-0.00207143257178077
ENSG00000115446,0,-0.00106928106337762,-0.0038780700382652
ENSG00000115457,0,-0.00131871877173864,-0.001202874604146
ENSG00000115459,0,-0.000645047308914526,-0.00176957078295753
ENSG00000115461,0,-0.00213233369499216,-0.00108003431852826
ENSG00000115464,0,-0.00211906259748987,-0.000698308635631008
ENSG00000115468,0,-0.000420751651166701,-0.00302321801359502
ENSG00000115474,0,-0.00370772274911767,0
ENSG00000115484,0,-0.000671588776374656,-0.000532125919954511
ENSG00000115486,0,-0.00129673488830021,-0.000488733774476031
ENSG00000115504,0,-0.00564971398694076,-0.00099542933363246
ENSG00000115507,0,-0.00390641159542331,-0.00215248678301681
ENSG00000115514,0,-0.00259330379432433,0
ENSG00000115520,0,-0.000844614059331832,-0.00150322975637687
ENSG00000115523,0,0,-0.00146422087589484
ENSG00000115524,0,-0.000962285091726509,-0.000745742653841303
ENSG00000115525,0,-0.00471277744997701,-0.00107268194956396
ENSG00000115526,0,-0.00257848970091715,-0.00507991455158041
ENSG00000115539,0,-0.00165163246196844,-0.000577825697450496
ENSG00000115540,0,-0.0018255719302322,-0.00252616546891906
ENSG00000115541,0,-0.00161309775536706,-0.000479472693883058
ENSG00000115548,0,-0.00156347691251069,-0.00279030032590665
ENSG00000115556,0,-0.00426359972234739,0
ENSG00000115561,0,-0.00182049623670101,-0.00237319603072279
ENSG00000115568,0,-0.00081234778662475,-0.00180253215649335
ENSG00000115590,0,0,0
ENSG00000115592,0,-0.00112548901969387,-0.00265739887516189
ENSG00000115593,0,0,0
ENSG00000115594,0,-0.00199946657076955,-0.0012770652795258
ENSG00000115596,0,-0.00120379810049285,0
ENSG00000115598,0,-0.00473330197888297,0
ENSG00000115602,0,-0.00160735691627704,-0.00185296699873309
ENSG00000115604,0,0,-0.000598624271705255
ENSG00000115607,0,0,-0.00167729430752775
ENSG00000115616,0,-0.00197782571046896,-0.0020427587342433
ENSG00000115641,0,-0.00157098087931248,-0.00133772748231881
ENSG00000115648,0,-0.000749565551389879,-0.00249191217632018
ENSG00000115649,0,-0.00226276197887064,-0.00341757580935181
ENSG00000115652,0.0372971521237857,-0.00153021800840538,-0.000560177807941413
ENSG00000115657,0.0554999861512374,-0.00122128894624495,-0.0021154289316989
ENSG00000115661,0,-0.00400887555834813,-0.000364612321739791
ENSG00000115665,0,-0.002953589897782,0
ENSG00000115677,0.0244189066791863,-0.00119338056303391,-0.000380187275125005
ENSG00000115685,0,-0.00220282045280584,-0.000792377010490711
ENSG00000115687,0,-0.00185484810704384,-0.00207322250553248
ENSG00000115694,0,0,-0.00016955255929246
ENSG00000115705,0,-0.000735563307438213,-0.00104718977567768
ENSG00000115718,0,0,0
ENSG00000115738,0,-0.00181151043211358,-0.00339950651156512
ENSG00000115750,0,-0.002320553244773,-0.00183692932971229
ENSG00000115756,0,-0.00301647287889437,-0.00410622721364101
ENSG00000115758,0,-0.00217731791979494,-0.00118181086456134
ENSG00000115760,0,-0.00204902093185629,-0.00180188328856607
ENSG00000115761,0,-0.00155440350804858,-0.000145752397543412
ENSG00000115762,0.0269784631246892,0,-0.000571362444017084
ENSG00000115806,0,-0.000973811817715972,-0.000167339173336123
ENSG00000115808,0,-0.00223819436767376,-0.00135963555639542
ENSG00000115816,0,-0.000500307032235106,-1.7026481560112e-05
ENSG00000115825,0,-0.0018914012079039,-0.00213774660719326
ENSG00000115827,0,-0.00249447337580428,-0.00121715513233701
ENSG00000115828,0,0,0
ENSG00000115839,0,-0.00207623662279255,-0.000455602878133269
ENSG00000115840,0,-0.00163358044279783,-0.000314321479652385
ENSG00000115841,0,-0.00398983819580863,-0.00172467315256152
ENSG00000115844,0,-0.000951348489798851,-0.00236146298981868
ENSG00000115866,0.0166268231638803,-0.00177653742143893,-0.000348243915699773
ENSG00000115875,0,-0.000806401996429942,-0.00024251460793987
ENSG00000115884,0,-0.00246141129384865,-0.00398310669612636
ENSG00000115896,0,-0.00112530050216373,-0.000191085426137991
ENSG00000115902,0,-0.0026729872088109,-0.00354126961502936
ENSG00000115904,0,-0.00263844433124411,-0.0010416473896685
ENSG00000115919,0,0,-0.0014901882591399
ENSG00000115935,0,0,-0.00342328405993232
ENSG00000115942,0,0,-0.000791952887230465
ENSG00000115944,0,-0.00088897791725812,-0.000493295033645175
ENSG00000115946,0,-0.000718085791303658,-0.000155849687125635
ENSG00000115947,0,-0.00258405067405062,-0.000592104847767506
ENSG00000115956,0,0,-0.00127049551628085
ENSG00000115963,0,0,0
ENSG00000115966,0,-0.0024291520799417,-0.000628781276405908
ENSG00000115970,0,0,-0.00234976726580335
ENSG00000115977,0,0,0
ENSG00000115993,0,0,-0.00153231532465448
ENSG00000115998,0,0,-0.000896322785799688
ENSG00000116001,0,-0.000598657172396316,-0.000182635938938106
ENSG00000116005,0,-0.00198428994264303,-0.00352396289104792
ENSG00000116014,0,-0.00457162518091293,-0.00252921080423515
ENSG00000116016,0,0,-0.00171318496844298
ENSG00000116017,0,-0.00357665061964273,-0.00288779708423669
ENSG00000116030,0,-0.00105412895252447,-0.000547106296112351
ENSG00000116031,0,-0.00681117263430755,-0.0021509138412999
ENSG00000116032,0,-0.00239709506023485,-0.00529345396623078
ENSG00000116035,0,-0.00246851494171569,-0.00149979479612638
ENSG00000116039,0,0,-0.00245523953265838
ENSG00000116044,0,-0.000985810104234068,-0.00131056777016321
ENSG00000116062,0,-0.00236300753123492,-0.000399122498921513
ENSG00000116095,0,-0.0034379572609706,-0.00161176689489708
ENSG00000116096,0,0,-0.00120369591096037
ENSG00000116106,0,-0.0029043358791376,0
ENSG00000116117,0,-0.00334849316363448,-0.00438091105764476
ENSG00000116120,0,0,-0.000436610038210214
ENSG00000116127,0,-0.00255742432046553,-0.00168249352508306
ENSG00000116128,0,-0.000949729429749072,-0.00219684895845202
ENSG00000116132,0,-0.00805740238510671,-0.00271516767635955
ENSG00000116133,0,-0.0030412703650352,-0.00225427686955966
ENSG00000116138,0,-0.00330674218846207,-0.00250658236044927
ENSG00000116141,0,-0.00177035688016479,-0.00506424817019442
ENSG00000116147,0,0,0
ENSG00000116151,0,-0.00228716904707532,-0.00317161997578782
ENSG00000116157,0,-0.00320264663216913,-0.00149633671546701
ENSG00000116161,0,-0.00105678984430708,-0.00104454111082774
ENSG00000116171,0,-0.0018881564859056,-0.00294892487033204
ENSG00000116176,0,0,-0.00449731304110524
ENSG00000116183,0,-0.00893031642956252,0
ENSG00000116191,0,-0.00212063232244358,-0.00593170940209181
ENSG00000116194,0,0,-0.00132511197418061
ENSG00000116198,0,-0.00421387082139337,-0.00100402521168603
ENSG00000116199,0,-0.00103975019791489,-0.0030337106740896
ENSG00000116205,0,0,-0.00257495484292911
ENSG00000116209,0,0,-0.00621770022114848
ENSG00000116212,0,-0.00361800174915082,-0.000841399982705933
ENSG00000116213,0,-0.00112463694321882,-0.00213110924225317
ENSG00000116218,0,-0.00444466899159543,0
ENSG00000116221,0,-0.00108841372373959,-0.00021749120112263
ENSG00000116237,0,-0.000742890238880816,-0.000890999276562385
ENSG00000116251,0,-0.000173360882810524,-0.000620375083435225
ENSG00000116254,0,-0.00110046922907532,0
ENSG00000116260,0.0233432363217499,-0.00205669513350195,-0.00241973057601082
ENSG00000116266,0,-0.000812362853289872,-0.000798497880507527
ENSG00000116273,0,-0.00236246248953043,-0.000762595002417744
ENSG00000116285,0,-0.00231374575254496,-0.00103358756737834
ENSG00000116288,0.0156416843106456,-0.000920769250856034,-0.000384444874886385
ENSG00000116299,0,0,-0.000699198961805672
ENSG00000116337,0,0,-0.00208731820713982
ENSG00000116350,0,-0.00135147272951145,-0.000502359486871539
ENSG00000116353,0,-0.00140244639426742,-0.000866704288590122
ENSG00000116396,0,-0.00335910613090612,-0.00181126757241788
ENSG00000116406,0,-0.00105697247342312,-0.000484954525047504
ENSG00000116455,0,-0.000817829017549814,-0.000379943128157699
ENSG00000116459,0,-0.000712448319501396,-0.000256446543878418
ENSG00000116473,0,-0.000316688083288916,-0.000290045846817114
ENSG00000116478,0.0193771893967668,-0.00125168161594409,-0.000623976515862212
ENSG00000116489,0,-0.000811627940568065,-0.000999386879279688
ENSG00000116497,0,-0.00192914008426142,-0.0011017044944441
ENSG00000116514,0,-0.00207336451013873,-0.00144259672970392
ENSG00000116521,0,-0.000882938883295041,-0.00128785543937954
ENSG00000116525,0,-0.00424411983514505,-0.00323638607369257
ENSG00000116539,0,-0.00435410153677951,-0.00603843619716918
ENSG00000116544,0,-0.00387183833662395,-0.00106850441032883
ENSG00000116560,0,-0.00104873107728534,-0.000481250734001393
ENSG00000116574,0,-0.00318514264004647,-0.00280489235905645
ENSG00000116580,0,0,-0.00142693982901687
ENSG00000116584,0,-0.00273367870166699,-0.000953318174073393
ENSG00000116586,0,-0.00257271680566184,-0.00140461294845834
ENSG00000116604,0,-0.000930058745640966,-0.00226116561298013
ENSG00000116641,0,-0.000975364148145953,-0.00148947298248211
ENSG00000116649,0,-0.00147474994654437,-0.000395415483554986
ENSG00000116652,0,0,0
ENSG00000116661,0,-0.00254053937290438,-0.00183772962408031
ENSG00000116663,0,-0.00207381163280106,-0.000320374032504409
ENSG00000116667,0,-0.00427799577964981,-0.00330197273572085
ENSG00000116668,0,-0.000781672202786481,-0.00196841086003381
ENSG00000116670,0,0,-0.000593001649583377
ENSG00000116675,0,0,0
ENSG00000116678,0,-0.0020296310884064,-0.0059974494063093
ENSG00000116679,0,-0.000752264683705102,-0.00212408923966127
ENSG00000116685,0,-0.0014370231102768,-0.00205423353627842
ENSG00000116688,0.0230764333204173,-0.00259862118506757,-0.000286311812842836
ENSG00000116690,0,0,0
ENSG00000116691,0,-0.00136796270466181,-0.00200820490239599
ENSG00000116698,0,-0.00251342313036184,-0.000872613456962802
ENSG00000116701,0,-0.000531943647595382,-0.00233361751509981
ENSG00000116704,0,-0.00279578635096115,-0.00388893403784298
ENSG00000116711,0,-0.00159337915402044,0
ENSG00000116717,0,-0.000920543388750499,-0.00143138975553419
ENSG00000116729,0,-0.00105520805559802,-0.00103757724229677
ENSG00000116731,0,0,-0.00312775669135939
ENSG00000116741,0,-0.0034375810775368,-0.00165782132979455
ENSG00000116745,0,0,0
ENSG00000116747,0,-0.000567551071378487,-0.000968713435972069
ENSG00000116748,0,-0.000337245261836151,-0.00140701749695964
ENSG00000116750,0,-0.000526076926437048,-0.000244097470385444
ENSG00000116752,0,-0.000149573043853456,-0.00037544938012323
ENSG00000116754,0,-0.000985222383414031,-0.000162846431329622
ENSG00000116761,0,0,-0.00403663620123806
ENSG00000116771,0,-0.00190457465935626,-0.00286986803609837
